0.15942028985507245	0.0	0.43478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34782608695652173	0.057971014492753624	0.0
0.2222222222222222	0.0	0.0	0.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2692307692307692	0.07692307692307693	0.038461538461538464	0.11538461538461539	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.19230769230769232	0.19230769230769232	0.038461538461538464
0.0449438202247191	0.003745318352059925	0.06367041198501873	0.08614232209737828	0.003745318352059925	0.00749063670411985	0.0	0.00749063670411985	0.00749063670411985	0.02247191011235955	0.2883895131086142	0.4344569288389513	0.0299625468164794
0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.05	0.15	0.7	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06756756756756757	0.0	0.06756756756756757	0.25675675675675674	0.3918918918918919	0.04054054054054054	0.0	0.04054054054054054	0.013513513513513514	0.013513513513513514	0.0	0.05405405405405406	0.05405405405405406
0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
0.1111111111111111	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.7333333333333333	0.044444444444444446	0.044444444444444446
0.6	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0
0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.0	0.13636363636363635	0.0	0.0	0.0	0.0	0.4090909090909091	0.13636363636363635	0.13636363636363635
0.13333333333333333	0.06666666666666667	0.022222222222222223	0.044444444444444446	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.5777777777777777	0.044444444444444446	0.08888888888888889
0.1016949152542373	0.01694915254237288	0.05084745762711865	0.23728813559322035	0.4915254237288136	0.0	0.0	0.0	0.0	0.0	0.0	0.059322033898305086	0.0423728813559322
0.10160427807486631	0.0106951871657754	0.10695187165775401	0.14171122994652408	0.008021390374331552	0.02406417112299465	0.00267379679144385	0.008021390374331552	0.06684491978609626	0.029411764705882353	0.35561497326203206	0.09893048128342247	0.045454545454545456
0.0	0.0	0.0	0.11320754716981132	0.8616352201257862	0.0	0.0	0.0	0.0	0.0	0.006289308176100629	0.018867924528301886	0.0
0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125	0.125	0.0
0.14285714285714285	0.0	0.0	0.0	0.6428571428571429	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.14285714285714285	0.0
